MDT_CORRIDOR_ID,SMS_REFPOST_OFFSET,CITY,COUNTY,Month,Year,SMS_TIME,SMT_CRASH_OCC_DAY_OF_WEEK,JUNCTION_RELATED,ROADWAY_RELATED,WEATHER_COND,ROAD_COND,LIGHT_COND,CRASH_SEVERITY,COLLISION_TYPE,LATITUDE,LONGITUDE,Ennis Distance,Virginia City Distance
C000029N,032+0.745,,MADISON,July,2014,8:00,TUE,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,POSSIBLE INJURY ACCIDENT,REAR-END,45.44663597,-112.1916791,23.27026928,16.08031097
C000029N,033+0.253,SHERIDAN,MADISON,December,2014,11:00,THU,NON-JUNCTION,SHOULDER,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR TO REAR,45.45317078,-112.1960068,23.6034837,16.5356083
C000029N,033+0.384,SHERIDAN,MADISON,SEPTEMBER,2017,12:15,THU,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"SIDESWIPE, SAME DIRECTION",45.45505659,-112.1967799,23.67875285,16.65025145
C000029N,033+0.390,SHERIDAN,MADISON,November,2014,14:25,TUE,NON-JUNCTION,ON ROADWAY,CLOUDY,WET,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR TO SIDE,45.45504,-112.197005,23.68878933,16.65762025
C000029N,033+0.402,SHERIDAN,MADISON,DECEMBER,2017,8:30,THU,NON-JUNCTION,IN PARKING LANE OR ZONE,CLOUDY,SNOW,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"SIDESWIPE, SAME DIRECTION",45.45528276,-112.1968287,23.68578978,16.66243623
C000029N,033+0.424,SHERIDAN,MADISON,February,2013,8:20,WED,INTERSECTION,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),RIGHT ANGLE,45.45561667,-112.197245,23.71207193,16.69285862
C000029N,033+0.483,SHERIDAN,MADISON,JULY,2017,17:00,TUE,NON-JUNCTION,IN PARKING LANE OR ZONE,CLEAR,DRY,DAYLIGHT,UNKNOWN,PARKED VEHICLE,45.45631646,-112.1975653,23.74173148,16.73670627
C000029N,034+0.025,SHERIDAN,MADISON,NOVEMBER,2017,19:40,SUN,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.46358117,-112.2007596,24.04779433,17.18949257
C000029N,034+0.273,NOT IN CITY LIMITS,MADISON,OCTOBER,2017,19:45,SUN,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.46659585,-112.2034213,24.23807565,17.42582776
C000029N,034+0.545,,MADISON,October,2015,19:50,THU,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DARK-LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.46987853,-112.206554,24.45705558,17.69170175
C000029N,034+0.762,,MADISON,December,2014,18:20,FRI,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.472625,-112.20885,24.62629257,17.90286883
C000029N,035+0.150,NOT IN CITY LIMITS,MADISON,FEBRUARY,2017,21:00,SUN,NON-JUNCTION,ROADSIDE RIGHT,CLOUDY,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.47730169,-112.2130481,24.92935264,18.27300256
C000029N,035+0.652,,MADISON,June,2015,0:33,SAT,NON-JUNCTION,ROADSIDE LEFT,CLEAR,DRY,DARK-NOT LIGHTED,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,NOT FIXED OBJECT OR DEBRIS,45.48148,-112.22119,25.40051177,18.75768253
C000029N,035+0.692,SHERIDAN,MADISON,FEBRUARY,2017,12:45,WED,NON-JUNCTION,IN PARKING LANE OR ZONE,CLEAR,ICE/FROST,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"SIDESWIPE, SAME DIRECTION",45.4819475,-112.2217157,25.43583631,18.79839594
C000029N,035+0.970,,MADISON,January,2013,7:16,MON,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DAWN,POSSIBLE INJURY ACCIDENT,WILD ANIMAL,45.48399179,-112.2267904,25.71595808,19.07398932
C000029N,035+0.996,,MADISON,December,2016,5:35,MON,NON-JUNCTION,ON ROADWAY,SNOW,ICE/FROST,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.48408,-112.22721,25.73711717,19.09295461
C000029N,036+0.067,,MADISON,February,2016,9:20,THU,DRIVEWAY/ALLEY ACCESS RELATED,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,RIGHT ANGLE,45.48442945,-112.2285312,25.80551978,19.15609611
C000029N,036+0.116,,MADISON,March,2014,18:48,WED,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.48473361,-112.22942,25.85324929,19.20186049
C000029N,036+0.129,VIRGINIA CITY,MADISON,August,2015,22:52,MON,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.4849885,-112.2295096,25.86362947,19.217084
C000029N,036+0.457,,MADISON,January,2015,7:20,THU,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAWN,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.48692004,-112.2357494,26.19366447,19.52901946
C000029N,037+0.790,,MADISON,February,2013,18:50,TUE,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.49505667,-112.26067,27.52232392,20.79995666
C000029N,039+0.428,,MADISON,July,2014,18:00,FRI,INTERSECTION,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,UNKNOWN,"SIDESWIPE, OPPOSITE DIRECTION",45.50635387,-112.2901882,29.1383508,22.38923408
C000029N,039+0.774,,MADISON,June,2014,0:45,SAT,NON-JUNCTION,ROADSIDE RIGHT,CLOUDY,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.51035395,-112.2946548,29.4419266,22.73364193
C000029N,039+0.890,,MADISON,August,2013,15:20,FRI,NON-JUNCTION,ROADSIDE RIGHT,"FOG, SMOG, SMOKE",DRY,DAYLIGHT,POSSIBLE INJURY ACCIDENT,FIXED OBJECT,45.51165166,-112.2962339,29.54646627,22.85016551
C000029N,040+0.426,NOT IN CITY LIMITS,MADISON,NOVEMBER,2017,17:30,MON,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.51713549,-112.3035645,30.01869514,23.3666675
C000029N,041+0.181,,MADISON,July,2014,21:30,WED,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.52281803,-112.3147018,30.66752947,24.03110968
C000029N,041+0.190,,MADISON,September,2013,6:40,THU,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAWN,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.5230093,-112.314893,30.6811858,24.0467644
C000029N,041+0.397,,MADISON,November,2015,22:20,MON,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,WILD ANIMAL,45.52482865,-112.317989,30.86813655,24.24234319
C000029N,041+0.477,,MADISON,July,2014,9:04,WED,NON-JUNCTION,ROADSIDE RIGHT,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),JACKKNIFE,45.525795,-112.3191317,30.94511889,24.32789293
C000029N,041+0.477,,MADISON,June,2016,22:15,THU,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.52576385,-112.319118,30.94366743,24.32598014
C000029N,041+0.832,NOT IN CITY LIMITS,MADISON,SEPTEMBER,2017,20:16,SAT,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.52930427,-112.3244014,31.27490558,24.67948327
C000029N,041+1.067,NOT IN CITY LIMITS,MADISON,NOVEMBER,2017,7:15,THU,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAWN,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.5319838,-112.3273942,31.48123446,24.91034545
C000029N,042+0.099,,MADISON,July,2014,0:00,SAT,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.5337239,-112.3285339,31.57977673,25.03105263
C000029N,042+0.510,,MADISON,October,2013,7:00,MON,NON-JUNCTION,ROADSIDE RIGHT,BLOWING SNOW,ICE/FROST,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR-END,45.53940322,-112.3311504,31.85434898,25.38594292
C000029N,042+0.514,TWIN BRIDGES,MADISON,AUGUST,2017,14:20,TUE,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,RIGHT ANGLE,45.53942833,-112.330975,31.84731315,25.38076593
C000029N,042+0.874,TWIN BRIDGES,MADISON,June,2015,12:12,SUN,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"LEFT TURN, SAME DIRECTION",45.54463121,-112.3309462,31.99481651,25.62057139
C000029N,042+0.880,NOT IN CITY LIMITS,MADISON,AUGUST,2017,6:15,WED,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.54476333,-112.331115,32.00605575,25.63275792
C000029N,043+0.152,TWIN BRIDGES,MADISON,December,2016,23:28,MON,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.54855835,-112.3308793,32.10639162,25.80181482
C000029N,043+0.276,,MADISON,February,2015,17:59,WED,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.550292,-112.3302702,32.13091831,25.86182884
C000029N,043+0.666,NOT IN CITY LIMITS,MADISON,FEBRUARY,2017,7:10,WED,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.55533,-112.32686,32.13349248,25.9815016
C000029N,043+0.988,NOT IN CITY LIMITS,MADISON,APRIL,2017,6:45,WED,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.55995553,-112.3257206,32.22603468,26.16460852
C000029N,044+0.153,,MADISON,November,2014,22:15,WED,NON-JUNCTION,ON ROADWAY,CLOUDY,WET,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.56237416,-112.3251132,32.27511772,26.26104263
C000029N,045+0.008,,MADISON,July,2016,21:40,THU,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.57456617,-112.3221385,32.53862987,26.76118922
C000029N,046+0.004,,MADISON,September,2016,23:35,FRI,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),DOMESTIC ANIMAL,45.58869324,-112.3187317,32.87086803,27.36402679
C000029N,046+0.809,NOT IN CITY LIMITS,MADISON,OCTOBER,2017,19:30,FRI,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.60014463,-112.3159356,33.1580553,27.86787632
C000029N,046+0.995,,MADISON,August,2015,0:00,SAT,NON-JUNCTION,ROADSIDE LEFT,CLEAR,DRY,DAYLIGHT,INCAPACITATING INJURY ACCIDENT,ROLL OVER,45.60280209,-112.3152874,33.22715336,27.98682308
C000029N,047+0.073,NOT IN CITY LIMITS,MADISON,MAY,2017,19:25,FRI,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.6038951,-112.3151577,33.26146393,28.04024525
C000029N,048+0.002,,MADISON,August,2016,6:20,SAT,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAWN,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.61701703,-112.3119042,33.6153276,28.63785374
C000029N,048+0.337,TWIN BRIDGES,MADISON,August,2014,14:40,WED,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"SIDESWIPE, SAME DIRECTION",45.62175675,-112.3104807,33.73843513,28.85043556
C000029N,048+0.603,,MADISON,October,2016,6:45,WED,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.62557142,-112.3094043,33.84237203,29.02526739
C000029N,048+0.870,NOT IN CITY LIMITS,MADISON,SEPTEMBER,2017,20:39,THU,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.6293323,-112.3085018,33.95293614,29.20371776
C000029N,049+0.915,NOT IN CITY LIMITS,MADISON,OCTOBER,2017,13:40,TUE,INTERSECTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),"SIDESWIPE, SAME DIRECTION",45.64411196,-112.3109178,34.63671947,30.08820057
C000029N,050+0.065,,MADISON,September,2014,21:15,SUN,NON-JUNCTION,ROADSIDE RIGHT,RAIN,WET,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.64558752,-112.3114496,34.71728007,30.18536179
C000029N,050+0.385,VIRGINIA CITY,MADISON,FEBRUARY,2017,22:52,TUE,NON-JUNCTION,ROADSIDE LEFT,SNOW,SNOW,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.65012971,-112.3105659,34.86799896,30.41280237
C000029N,050+0.665,NOT IN CITY LIMITS,MADISON,AUGUST,2017,7:15,TUE,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.65405498,-112.3095213,34.98917265,30.60270108
C000029N,050+0.870,,MADISON,May,2013,14:15,SAT,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.65692,-112.30765,35.03602601,30.71106614
C000029N,052+0.790,,MADISON,September,2013,20:20,SAT,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.68088,-112.289665,35.39180348,31.60112404
C000029N,053+0.217,SHERIDAN,MADISON,NOVEMBER,2017,19:30,SAT,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.68657122,-112.2854202,35.4913556,31.82579313
C000029N,054+0.011,,MADISON,August,2015,6:20,SUN,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.69608,-112.2763,35.59678955,32.16171998
C000029N,054+0.061,NOT IN CITY LIMITS,MADISON,SEPTEMBER,2017,22:45,SAT,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.6967,-112.27564,35.60193256,32.18258909
C000029N,054+0.531,,MADISON,January,2014,19:45,SUN,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.702675,-112.27107,35.71879497,32.4301485
C000029N,055+0.016,,MADISON,August,2015,15:35,FRI,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),OTHER,45.71119124,-112.2649643,35.90949499,32.80080423
C000029N,055+0.029,NOT IN CITY LIMITS,MADISON,NOVEMBER,2017,19:20,THU,NON-JUNCTION,ON ROADWAY,CLEAR,WET,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.71129574,-112.2649149,35.91279044,32.80599882
C000029N,055+0.035,NOT IN CITY LIMITS,MADISON,DECEMBER,2017,18:00,TUE,NON-JUNCTION,ROADSIDE RIGHT,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.71136932,-112.2648093,35.91265253,32.80802017
C000029N,055+0.741,,MADISON,November,2015,20:10,MON,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.71985726,-112.2569279,36.05272983,33.14640918
C000029N,056+0.112,,MADISON,November,2015,6:30,WED,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DAWN,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.72196931,-112.2539659,36.05569979,33.21026353
C000029N,056+0.780,NOT IN CITY LIMITS,MADISON,NOVEMBER,2017,0:35,THU,NON-JUNCTION,ON ROADWAY,SNOW,ICE/FROST,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.72707914,-112.242205,35.9146349,33.27149269
C000029N,057+0.894,,MADISON,October,2014,19:45,FRI,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.74043,-112.234305,36.33203764,33.94104238
C000049N,014+0.280,,MADISON,April,2013,2:15,SAT,NON-JUNCTION,SHOULDER,CLOUDY,DRY,DARK-NOT LIGHTED,INCAPACITATING INJURY ACCIDENT,ROLL OVER,45.37866179,-112.4559349,35.17685253,25.66083343
C000049N,014+0.349,NOT IN CITY LIMITS,MADISON,DECEMBER,2017,17:40,THU,INTERSECTION-RELATED,ON ROADWAY,CLOUDY,WET,DARK-NOT LIGHTED,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,REAR-END,45.37933283,-112.4549665,35.13242389,25.62550866
C000049N,014+0.650,,MADISON,May,2013,5:10,SUN,NON-JUNCTION,ROADSIDE RIGHT,CLEAR,DRY,DARK-NOT LIGHTED,POSSIBLE INJURY ACCIDENT,FIXED OBJECT,45.38334833,-112.4531717,35.06175036,25.60521804
C000049N,014+0.780,,MADISON,June,2013,21:26,SAT,NON-JUNCTION,ON ROADWAY,CLOUDY,DRY,DARK-NOT LIGHTED,INCAPACITATING INJURY ACCIDENT,WILD ANIMAL,45.38534566,-112.4530795,35.06620881,25.6340372
C000049N,014+0.857,,MADISON,AUGUST,2017,6:25,WED,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),ROLL OVER,45.38635647,-112.4532173,35.07760223,25.65757046
C000049N,015+0.577,,MADISON,March,2014,15:40,WED,NON-JUNCTION,ROADSIDE RIGHT,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.39650491,-112.4501528,34.98456817,25.69546136
C000049N,015+0.658,,MADISON,October,2015,19:20,MON,NON-JUNCTION,ROADSIDE RIGHT,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.397635,-112.44964,34.96681696,25.69291637
C000049N,015+0.918,,MADISON,July,2016,18:25,FRI,NON-JUNCTION,ROADSIDE RIGHT,CLOUDY,DRY,DAYLIGHT,INCAPACITATING INJURY ACCIDENT,ROLL OVER,45.40117809,-112.4477872,34.90052706,25.67524185
C000049N,016+0.000,,MADISON,October,2013,22:44,FRI,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),DOMESTIC ANIMAL,45.39580386,-112.4505542,34.99969787,25.70106216
C000049N,016+0.000,,MADISON,September,2013,20:45,WED,NON-JUNCTION,ON ROADWAY,CLEAR,DRY,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),WILD ANIMAL,45.40251,-112.44739,34.8905275,25.68318397
C000049N,016+0.006,,MADISON,December,2015,20:40,TUE,NON-JUNCTION,SHOULDER,CLOUDY,DRY,DARK-NOT LIGHTED,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,FIXED OBJECT,45.40251333,-112.4469283,34.86826746,25.66180661
C000049N,016+0.155,NOT IN CITY LIMITS,MADISON,NOVEMBER,2017,10:30,SAT,CROSSOVER-RELATED,ON ROADWAY,SNOW,ICE/FROST,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),REAR-END,45.40468229,-112.4465895,34.86739285,25.68979348
C000049N,017+0.002,,MADISON,June,2014,8:20,TUE,NON-JUNCTION,ROADSIDE RIGHT,CLEAR,DRY,DAYLIGHT,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,ROLL OVER,45.41568,-112.43978,34.62808342,25.61112877
C000049N,017+0.014,SHERIDAN,MADISON,APRIL,2017,14:17,SAT,NON-JUNCTION,OUTSIDE RIGHT-OF-WAY (TRAFFICWAY),CLOUDY,DRY,DAYLIGHT,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,FIXED OBJECT,45.41578061,-112.4395327,34.61708006,25.60204785
C000049N,017+0.240,,MADISON,August,2013,9:33,WED,NON-JUNCTION,ROADSIDE RIGHT,CLEAR,DRY,DAYLIGHT,INCAPACITATING INJURY ACCIDENT,ROLL OVER,45.41907429,-112.4380003,34.57339835,25.60696041
C000049N,017+0.956,,MADISON,August,2014,18:35,SUN,NON-JUNCTION,ROADSIDE RIGHT,CLOUDY,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),FIXED OBJECT,45.428425,-112.43211,34.38442868,25.56346741
C000049N,018+0.089,NOT IN CITY LIMITS,MADISON,MAY,2017,11:15,WED,NON-JUNCTION,ON ROADWAY,UNKNOWN,UNKNOWN,DARK-NOT LIGHTED,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),NOT FIXED OBJECT OR DEBRIS,45.43029537,-112.4307566,34.3398733,25.54920634
C000049N,019+0.016,,MADISON,December,2016,15:40,SAT,NON-JUNCTION,ROADSIDE RIGHT,CLOUDY,ICE/FROST,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),NOT FIXED OBJECT OR DEBRIS,45.44232744,-112.4234014,34.13108887,25.53717061
C000049N,019+0.115,,MADISON,May,2014,17:00,TUE,NON-JUNCTION,ROADSIDE RIGHT,CLEAR,DRY,DAYLIGHT,INCAPACITATING INJURY ACCIDENT,ROLL OVER,45.44354333,-112.4222617,34.09238327,25.52014658
C000049N,019+0.165,,MADISON,March,2014,9:40,MON,NON-JUNCTION,ROADSIDE RIGHT,CLEAR,DRY,DAYLIGHT,INCAPACITATING INJURY ACCIDENT,ROLL OVER,45.44418546,-112.421765,34.0770534,25.51597757
C000049N,019+0.202,NOT IN CITY LIMITS,MADISON,JUNE,2017,8:40,FRI,NON-JUNCTION,ROADSIDE LEFT,CLEAR,DRY,DAYLIGHT,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,ROLL OVER,45.44469089,-112.4215396,34.07291569,25.52010406
C000049N,019+0.233,,MADISON,October,2015,10:30,SAT,NON-JUNCTION,ROADSIDE RIGHT,CLEAR,DRY,DAYLIGHT,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,ROLL OVER,45.44509037,-112.4211229,34.05832018,25.51283504
C000049N,019+0.258,,MADISON,January,2016,18:00,SAT,NON-JUNCTION,ROADSIDE RIGHT,CLOUDY,DRY,DARK-NOT LIGHTED,NON-INCAPACITATING EVIDENT INJURY ACCIDENT,FIXED OBJECT,45.44545591,-112.4211366,34.06378474,25.52371087
C000049N,019+0.276,NOT IN CITY LIMITS,MADISON,SEPTEMBER,2017,14:57,TUE,NON-JUNCTION,ROADSIDE LEFT,CLEAR,DRY,DAYLIGHT,NON-INJURY ACCIDENT (PROPERTY- DAMAGE-ONLY ACCIDENT),OTHER,45.44583754,-112.4215168,34.08691703,25.55128267
